"playersSeason";"playerID";"WOBA";"SLG";"BA";"ISO";"speedRatio"
3.0;"beckeri01";0.34852525083612035;0.4343;0.2914;0.1429;0.6928
8.0;"bellbu01";0.3704227360308285;0.498;0.3286;0.1694;0.7205
7.0;"bellde01";0.36236992805755397;0.4905;0.3143;0.1762;0.6717
6.0;"belleal01";0.4466141025641026;0.6905;0.3168;0.3736;0.4046
6.0;"bellge02";0.3967564024390244;0.6049;0.3082;0.2967;0.5585
13.0;"bellja01";0.39173196480938416;0.5569;0.2886;0.2683;0.5529
4.0;"benarma01";0.34935948553054663;0.4573;0.29;0.1673;0.6503
2.0;"benzito01";0.2826394618834081;0.3806;0.2452;0.1354;0.6883
1.0;"bergepe01";0.2940043252595156;0.3494;0.2452;0.1042;0.7087
7.0;"bernato01";0.34896121794871793;0.4555;0.3007;0.1548;0.7101
5.0;"berrada01";0.28873445825932503;0.3856;0.2628;0.1229;0.7122
7.0;"berroge01";0.3706457231726283;0.5324;0.2901;0.2423;0.5941
7.0;"bicheda01";0.40958121911037887;0.62;0.3402;0.2798;0.5939
10.0;"biggicr01";0.3844269493844049;0.5031;0.3251;0.178;0.6524
10.0;"blausje01";0.378472385620915;0.4817;0.3083;0.1734;0.675
2.0;"blumge01";0.28485188866799205;0.351;0.2362;0.1148;0.6822
5.0;"boggswa01";0.43497372488408037;0.588;0.363;0.225;0.65
15.0;"bondsba01";0.5415933227344992;0.8634;0.3277;0.5357;0.3141
7.0;"bonilbo01";0.36539597197898427;0.5219;0.2649;0.257;0.5639
2.0;"bonilju01";0.2622233830845771;0.304;0.2374;0.0665;0.8106
3.0;"bonneba01";0.31676031746031746;0.4168;0.2678;0.149;0.6855
2.0;"booneaa01";0.3297282651072125;0.4449;0.2797;0.1653;0.6591
9.0;"boonebr01";0.3963054411764706;0.5778;0.3307;0.2472;0.6262
4.0;"bordepa01";0.2874150870406189;0.3854;0.2417;0.1438;0.6466
8.0;"bordimi01";0.31854999999999994;0.4108;0.2602;0.1505;0.6446
2.0;"bradlph01";0.36770864022662886;0.4977;0.2995;0.1981;0.651
3.0;"braggda01";0.3103532986111111;0.386;0.2573;0.1287;0.6515
1.0;"bragggl01";0.3216111510791367;0.4297;0.2693;0.1604;0.6471
2.0;"brantmi01";0.2979384236453202;0.3986;0.2634;0.1352;0.7105
3.0;"breamsi01";0.3331396581196582;0.4502;0.2682;0.182;0.5857
3.0;"brenlbo01";0.3476907142857143;0.4644;0.2905;0.1739;0.6735
7.0;"brettge01";0.4582290581162325;0.6637;0.3898;0.2739;0.6229
5.0;"brockgr01";0.34845269360269365;0.438;0.2989;0.1391;0.717
3.0;"brognri01";0.34859830508474576;0.4848;0.2889;0.196;0.6434
8.0;"brookhu01";0.32402960000000003;0.4473;0.2789;0.1684;0.6524
1.0;"brookto01";0.31082692307692306;0.4185;0.275;0.1434;0.6857
7.0;"brosisc01";0.36157979797979795;0.4717;0.3;0.1717;0.6667
3.0;"brownje01";0.326903328290469;0.3896;0.2993;0.0903;0.7765
6.0;"brunato01";0.35890673234811166;0.4887;0.2594;0.2293;0.5942
11.0;"bucknbi01";0.3371195688225539;0.4567;0.3235;0.1332;0.7112
8.0;"buechst01";0.33343776908023487;0.437;0.2717;0.1652;0.648
7.0;"buforda01";0.3113493624772314;0.3899;0.2505;0.1394;0.7097
8.0;"buhneja01";0.3783684905660378;0.566;0.2617;0.3043;0.4878
8.0;"bumbral01";0.35632302357836343;0.4326;0.3178;0.1147;0.7707
9.0;"burksel01";0.4375198529411765;0.6395;0.3442;0.2953;0.5592
6.0;"burnije01";0.40274921465968583;0.561;0.2698;0.2912;0.4603
2.0;"burrepa01";0.38451540740740736;0.5444;0.2816;0.2628;0.5273
2.0;"bushho01";0.33331184466019415;0.4206;0.3196;0.101;0.7742
4.0;"butlebr01";0.3493228658536585;0.4315;0.3113;0.1201;0.7446
3.0;"cairomi01";0.3076556886227545;0.3677;0.2946;0.0731;0.8321
3.0;"caldeiv01";0.3721793677204659;0.5258;0.2934;0.2325;0.5723
9.0;"caminke01";0.42211366559485525;0.6209;0.326;0.2949;0.5562
5.0;"candaca01";0.2916458752515091;0.3623;0.2625;0.0998;0.7438
3.0;"cansejo01";0.4024083573487032;0.5689;0.3066;0.2623;0.5936
3.0;"carrch02";0.2914866336633663;0.3303;0.2668;0.0635;0.8299
3.0;"cartejo01";0.35681787234042556;0.5143;0.3017;0.2127;0.63
0.0;"carusmi01";0.31314753199268736;0.3901;0.3059;0.0841;0.825
2.0;"caseyse01";0.39192865853658543;0.5387;0.3316;0.2071;0.6447
1.0;"castijo01";0.3306233968804159;0.4304;0.3022;0.1282;0.7758
2.0;"castima01";0.2644039106145252;0.336;0.2569;0.0791;0.7462
7.0;"castivi02";0.39918086956521737;0.5891;0.3194;0.2698;0.6214
4.0;"catalfr01";0.37573838582677166;0.4903;0.3305;0.1598;0.6928
3.0;"cedenan01";0.3225605072463768;0.4119;0.2832;0.1287;0.7273
4.0;"cedenro01";0.3511753398058252;0.4084;0.3135;0.0949;0.7817
5.0;"ceronri01";0.3185327433628319;0.4316;0.2775;0.1541;0.6667
12.0;"chambch01";0.3540208835341366;0.481;0.2796;0.2013;0.624
0.0;"charbjo01";0.3634514677103718;0.4879;0.2892;0.1987;0.6794
3.0;"chaveer01";0.361776974789916;0.5399;0.288;0.2518;0.5283
2.0;"cirilje01";0.37880627943485085;0.5035;0.3251;0.1784;0.6413
5.0;"clarkje01";0.3271668639053254;0.4435;0.2824;0.1611;0.6667
3.0;"clarkto02";0.37077050898203595;0.5216;0.2907;0.2309;0.5943
1.0;"clarkwi02";0.3965207317073171;0.5803;0.3081;0.2722;0.5767
8.0;"claytro01";0.34067274509803924;0.4452;0.2882;0.157;0.7015
3.0;"colbrgr01";0.32425755395683453;0.4527;0.2765;0.1761;0.6849
5.0;"colemvi01";0.3217187265917603;0.4004;0.2918;0.1087;0.7724
3.0;"colesda01";0.3332703639514732;0.453;0.2726;0.1804;0.6338
5.0;"collida02";0.32398848684210524;0.3702;0.3031;0.0672;0.8383
4.0;"coninje01";0.37823516260162604;0.5255;0.3193;0.2062;0.6458
2.0;"coomero01";0.3204697247706422;0.4379;0.2983;0.1396;0.7115
9.0;"coopece01";0.3865903963414634;0.5386;0.3521;0.1865;0.7169
3.0;"coopesc01";0.3186324090121317;0.3973;0.2795;0.1179;0.7211
10.0;"corajo01";0.3401486697965571;0.4408;0.2997;0.1411;0.6802
5.0;"cordewi01";0.31854252491694357;0.4316;0.2807;0.1509;0.7063
0.0;"cordoma01";0.35810674740484433;0.4863;0.2773;0.209;0.6127
3.0;"coxst01";0.3127531847133759;0.3964;0.2536;0.1429;0.669
6.0;"cromawa01";0.3200672496025438;0.4305;0.2881;0.1424;0.6977
3.0;"cruzde01";0.3198919008264463;0.4494;0.3019;0.1475;0.6534
4.0;"cruzjo02";0.3583829307568438;0.5303;0.2738;0.2565;0.519
5.0;"cruzju01";0.2910068852459016;0.3443;0.2423;0.102;0.7368
4.0;"cruzto02";0.2634714003944773;0.376;0.2297;0.1463;0.6637
3.0;"curtich01";0.3377674662668666;0.4352;0.2679;0.1672;0.6624
1.0;"cuylemi01";0.29990168539325845;0.3368;0.2568;0.08;0.7951
5.0;"damonjo01";0.36978628257887514;0.4947;0.3267;0.1679;0.6822
4.0;"danieka01";0.3928839388145316;0.5311;0.2956;0.2356;0.6165
2.0;"daubabr01";0.3237956124314442;0.4485;0.2485;0.2;0.5528
6.0;"dauerri01";0.3093785016286645;0.3728;0.2796;0.0932;0.7821
9.0;"daultda01";0.379498606271777;0.5237;0.2701;0.2536;0.5115
3.0;"davisal01";0.3724263719512195;0.5155;0.2948;0.2207;0.6023
3.0;"davisbe01";0.30407499999999993;0.3571;0.2388;0.1183;0.7103
16.0;"davisch01";0.37678402903811253;0.5094;0.2788;0.2306;0.6241
3.0;"daviser01";0.4149572202166065;0.5928;0.2932;0.2996;0.5396
2.0;"davisgl01";0.35329043209876543;0.493;0.2648;0.2282;0.5658
2.0;"davisjo02";0.3326387155963303;0.4804;0.2706;0.2098;0.587
5.0;"davismi02";0.350437436762226;0.4845;0.287;0.1974;0.6242
4.0;"davisru01";0.31542413162705674;0.4422;0.259;0.1833;0.6077
11.0;"dawsoan01";0.377098320610687;0.5684;0.2866;0.2818;0.5787
9.0;"decindo01";0.38063385093167706;0.5478;0.3009;0.247;0.5549
2.0;"deerro01";0.3548201478743068;0.4936;0.2318;0.2618;0.5093
7.0;"delgaca01";0.46380620490620494;0.6643;0.3445;0.3199;0.4949
7.0;"dentbu01";0.2970084714548803;0.3538;0.2618;0.092;0.7422
4.0;"dernibo01";0.3173404326123128;0.3619;0.278;0.084;0.7718
7.0;"deshide01";0.34527496062992125;0.4476;0.2955;0.1521;0.6982
6.0;"destror01";0.3131401273885351;0.406;0.2548;0.1511;0.7034
5.0;"devermi01";0.33350056417489427;0.464;0.2757;0.1884;0.6444
5.0;"diazbo01";0.33063586572438164;0.4495;0.2876;0.1619;0.6821
6.0;"dilonmi01";0.3464025044722719;0.4318;0.3409;0.0909;0.7833
9.0;"disarga01";0.30140291595197255;0.3848;0.2868;0.098;0.7152
3.0;"doranbi02";0.3410804012345679;0.4343;0.2872;0.1471;0.6928
14.0;"downibr01";0.3818353711790394;0.4868;0.2716;0.2152;0.6039
8.0;"duncama01";0.3073143968871595;0.4173;0.2823;0.1351;0.7071
10.0;"dunstsh01";0.3304117647058824;0.4717;0.2956;0.1761;0.6454
2.0;"durhale01";0.3801349579831933;0.5213;0.3117;0.2096;0.631
8.0;"dykstle01";0.3854075916230366;0.4819;0.3046;0.1774;0.6443
6.0;"easleda01";0.3441337442218798;0.4781;0.271;0.2071;0.5839
11.0;"easlemi01";0.3795689863842663;0.5158;0.3128;0.203;0.6649
7.0;"eisenji01";0.32870867850098623;0.4484;0.2926;0.1558;0.6475
10.0;"elsteke01";0.32865837651122626;0.4621;0.2524;0.2097;0.5538
2.0;"encarju01";0.31049906191369603;0.4499;0.2554;0.1945;0.5769
4.0;"erstada01";0.40191562499999994;0.5414;0.355;0.1864;0.7083
6.0;"esaskni01";0.362613141025641;0.5;0.2766;0.2234;0.609
7.0;"espinal01";0.2694566;0.3438;0.2563;0.0875;0.7561
6.0;"espyce01";0.2839304854368932;0.3305;0.2568;0.0737;0.8197
15.0;"evansdw01";0.41356482334869427;0.5693;0.305;0.2643;0.5576
7.0;"evereca01";0.39986187050359717;0.5867;0.3004;0.2863;0.5302
1.0;"febleca01";0.323980859375;0.4106;0.2561;0.1545;0.6466
1.0;"felixju01";0.3293598058252427;0.4406;0.2635;0.1771;0.6311
6.0;"fermife01";0.2723496062992126;0.3167;0.2625;0.0542;0.8413
15.0;"fernato01";0.3592092081031308;0.4588;0.321;0.1379;0.6987
4.0;"fickro01";0.32445672131147546;0.4335;0.2698;0.1637;0.6333
5.0;"fieldce01";0.4046533232628399;0.5916;0.2775;0.3141;0.5157
11.0;"finlest01";0.37855814332247556;0.5436;0.2801;0.2635;0.5563
7.0;"flahejo01";0.30993534303534304;0.4148;0.278;0.1368;0.7339
12.0;"fletcsc01";0.3191280534351145;0.4021;0.2854;0.1167;0.7007
8.0;"floydcl01";0.3969563934426229;0.5784;0.3171;0.2613;0.5511
2.0;"foxan01";0.3305037234042553;0.3964;0.2769;0.1195;0.741
9.0;"francju01";0.37913778801843323;0.4737;0.3413;0.1324;0.7761
10.0;"frymatr01";0.38382286585365855;0.5157;0.3206;0.1951;0.6522
3.0;"fullmbr01";0.3753088291746642;0.5581;0.2946;0.2635;0.5634
7.0;"gaettga01";0.37757235294117647;0.5513;0.3013;0.25;0.5816
6.0;"gagnegr01";0.3039688016528926;0.4239;0.2717;0.1522;0.64
8.0;"galaran01";0.415162955465587;0.6021;0.3702;0.2319;0.6494
2.0;"gallada01";0.28077415384615384;0.3145;0.2662;0.0483;0.8438
6.0;"gallemi01";0.31497563176895305;0.3693;0.2469;0.1224;0.7395
7.0;"gantnji01";0.3138208978328173;0.4013;0.2819;0.1194;0.7529
3.0;"gantro01";0.37914825396825397;0.5391;0.3026;0.2365;0.6034
3.0;"garcica01";0.307669779286927;0.3993;0.2692;0.13;0.7143
4.0;"garcida01";0.3171592295345104;0.3987;0.3099;0.0888;0.7838
3.0;"garcino01";0.4261244897959183;0.6034;0.3571;0.2462;0.6158
0.0;"gatesbr01";0.3226859766277128;0.3907;0.2897;0.1009;0.7548
4.0;"gedmari01";0.33802647058823526;0.5056;0.2695;0.2361;0.5537
6.0;"giambja01";0.46165023183925813;0.6596;0.3423;0.3173;0.5112
6.0;"gibsoki01";0.3648536098310292;0.5181;0.2874;0.2306;0.5749
7.0;"gilesbr02";0.438143064516129;0.6217;0.2978;0.3239;0.4595
6.0;"gilkebe01";0.3979204930662558;0.5622;0.317;0.2452;0.5746
6.0;"girarjo01";0.29175445344129547;0.3593;0.2619;0.0974;0.7769
6.0;"gladdda01";0.31554827586206896;0.41;0.295;0.115;0.75
3.0;"glanvdo01";0.3567212827988338;0.457;0.3248;0.1322;0.7304
2.0;"glaustr01";0.4215025297619048;0.6039;0.2842;0.3197;0.4688
9.0;"gomezch02";0.3040774390243902;0.41;0.2646;0.1453;0.6393
2.0;"gomezle02";0.33693812154696134;0.4252;0.265;0.1603;0.6694
8.0;"gonzaal01";0.3119958707360862;0.425;0.2476;0.1774;0.6063
7.0;"gonzaju03";0.4176781034482759;0.6433;0.3142;0.329;0.5176
11.0;"gonzalu01";0.4562735795454546;0.688;0.3251;0.3629;0.4949
4.0;"goodwto01";0.31211395793499047;0.3583;0.2875;0.0708;0.8333
7.0;"gracema01";0.378784602917342;0.5163;0.3261;0.1902;0.6111
3.0;"greenda03";0.3030894514767932;0.4159;0.2677;0.1482;0.7273
3.0;"greenmi01";0.3947242962962963;0.5305;0.3254;0.2051;0.6406
8.0;"greensh01";0.40454862518089724;0.5977;0.2973;0.3005;0.5435
5.0;"greenwi01";0.34898286713286714;0.4586;0.2525;0.2061;0.608
3.0;"greerru01";0.3968236496350365;0.5308;0.3211;0.2097;0.6321
3.0;"grievbe01";0.35900000000000004;0.4865;0.2795;0.2071;0.5904
8.0;"griffke02";0.4183074889867842;0.6464;0.3043;0.3421;0.4973
7.0;"grissma02";0.35478569424964934;0.4888;0.3085;0.1803;0.686
6.0;"grubeke01";0.35197359635811837;0.5118;0.2736;0.2382;0.5494
4.0;"grudzma01";0.3516804143126177;0.4365;0.3258;0.1107;0.7799
7.0;"guerrpe01";0.41836895943562613;0.577;0.3203;0.2567;0.6346
4.0;"guerrvl01";0.4416453074433657;0.6637;0.345;0.3187;0.5787
8.0;"guilloz01";0.28293298097251585;0.3742;0.2801;0.0941;0.7578
1.0;"gutieja01";0.2619940170940171;0.3163;0.2628;0.0535;0.8559
8.0;"gutieri01";0.3234249575551783;0.4015;0.2898;0.1117;0.7647
2.0;"guzmacr01";0.34572023121387274;0.4767;0.3022;0.1744;0.651
15.0;"gwynnto01";0.39609545454545453;0.5473;0.3716;0.1757;0.6909
3.0;"hairsje02";0.2852942664418212;0.344;0.2331;0.1109;0.6935
10.0;"hallme01";0.32684894433781186;0.4553;0.2846;0.1707;0.6857
4.0;"haltesh01";0.34170923694779115;0.4667;0.2844;0.1822;0.6016
5.0;"hamilda02";0.33581578014184393;0.4058;0.3096;0.0962;0.8075
3.0;"hamilje01";0.2712596153846154;0.3777;0.2445;0.1332;0.6418
7.0;"hammoje01";0.39136712871287127;0.5286;0.3348;0.1938;0.6974
11.0;"harpebr01";0.3185329388560158;0.4322;0.2944;0.1378;0.6383
5.0;"harpete01";0.3181927374301676;0.4065;0.2642;0.1423;0.7385
13.0;"harrato01";0.381079106628242;0.49;0.304;0.186;0.6831
3.0;"hatchbi01";0.33167334410339255;0.4149;0.2961;0.1188;0.7485
5.0;"hatchmi01";0.31853145161290325;0.4063;0.3021;0.1042;0.7414
5.0;"hayesch01";0.3644951845906902;0.5218;0.3054;0.2164;0.5886
5.0;"hayesvo01";0.36212;0.4803;0.3049;0.1754;0.6398
6.0;"heathmi02";0.29066686507936507;0.3958;0.2484;0.1474;0.6695
3.0;"heltoto01";0.4697702222222222;0.6983;0.3724;0.3259;0.5231
7.0;"hendeda01";0.3728826241134752;0.5247;0.3037;0.2209;0.5909
11.0;"henderi01";0.4299462711864407;0.5767;0.3252;0.2515;0.5975
3.0;"hendest01";0.3369908304498269;0.4016;0.2904;0.1111;0.7785
9.0;"hendrge01";0.35166384742951906;0.4983;0.3024;0.1958;0.6532
11.0;"hernajo01";0.3565206239168111;0.4781;0.2876;0.1905;0.6689
8.0;"herndla01";0.34588394495412844;0.4805;0.2915;0.1889;0.6816
6.0;"herrto01";0.3411192419825073;0.4161;0.302;0.1141;0.7278
3.0;"hidalri01";0.42547613104524185;0.6362;0.3136;0.3226;0.4914
5.0;"higgibo02";0.3837886567164179;0.5377;0.2998;0.2379;0.5642
6.0;"hillgl01";0.33674373831775706;0.4829;0.2636;0.2193;0.5649
0.0;"hinsker01";0.3582663565891473;0.4806;0.2792;0.2014;0.5949
3.0;"hoffmgl01";0.28062529644268774;0.3404;0.26;0.0803;0.7642
1.0;"hollato01";0.33747241379310344;0.4372;0.2908;0.1464;0.6978
2.0;"hollida01";0.36132129221732745;0.4693;0.2696;0.1997;0.6266
2.0;"howelja02";0.33900553359683794;0.461;0.245;0.216;0.5818
6.0;"howelro02";0.31734965517241376;0.4129;0.2689;0.1439;0.669
6.0;"hrbekke01";0.39205776173285195;0.5451;0.2851;0.26;0.5956
5.0;"hubbagl01";0.31822444061962135;0.4023;0.2631;0.1393;0.6912
3.0;"huletti01";0.2744663003663004;0.3788;0.2308;0.1481;0.6833
6.0;"hundlto01";0.3756292282430213;0.55;0.2593;0.2907;0.4714
2.0;"huntebr02";0.2824469202898551;0.3631;0.2757;0.0875;0.7655
5.0;"hunteto01";0.3602024958402662;0.5241;0.2888;0.2353;0.5679
4.0;"huskebu01";0.3423732;0.5032;0.2866;0.2166;0.6148
1.0;"incavpe01";0.35155800711743773;0.4971;0.2711;0.2259;0.587
3.0;"jacksbo01";0.33913652802893307;0.4951;0.2563;0.2388;0.5985
7.0;"jacksda03";0.28717847896440135;0.3918;0.2487;0.1431;0.6918
4.0;"jacksda04";0.31444429906542054;0.3766;0.2553;0.1213;0.675
6.0;"jacobbr01";0.39536666666666664;0.5407;0.3;0.2407;0.6173
7.0;"jahajo01";0.4131167253521127;0.5558;0.2757;0.2801;0.5397
4.0;"jamesch02";0.3326355871886121;0.4432;0.2992;0.1439;0.6962
4.0;"jamesdi01";0.3711828924162257;0.4717;0.3117;0.1599;0.6558
6.0;"jeffegr01";0.3832932231404959;0.4853;0.3419;0.1434;0.7688
6.0;"jeffere01";0.3495739382239383;0.4703;0.319;0.1513;0.6987
2.0;"jenkige01";0.3940172043010753;0.5879;0.3027;0.2852;0.5226
4.0;"jeterde01";0.41995444596443227;0.5518;0.3493;0.2026;0.6804
7.0;"johnsch04";0.326131983805668;0.4501;0.2594;0.1907;0.5726
7.0;"johnsho01";0.38581004636785166;0.5587;0.2872;0.2715;0.5122
9.0;"johnsla03";0.3550702664796634;0.4795;0.3328;0.1466;0.7313
6.0;"jonesch06";0.4418859443631039;0.6332;0.3192;0.3139;0.5193
3.0;"jonesja04";0.35850274193548387;0.5113;0.2998;0.2114;0.6185
6.0;"jordabr01";0.38152987012987016;0.5337;0.3156;0.2181;0.6292
1.0;"jordari02";0.3074768953068592;0.4073;0.2849;0.1224;0.7517
3.0;"josefe01";0.3366029173419773;0.4384;0.3046;0.1338;0.6879
1.0;"joynewa01";0.3722039123630673;0.5284;0.2855;0.2429;0.5776
8.0;"justida01";0.4212313485113836;0.596;0.3293;0.2667;0.6012
3.0;"kaplega01";0.3364327898550724;0.4369;0.2671;0.1698;0.6357
8.0;"karroer01";0.38358059467918626;0.5502;0.3045;0.2457;0.5795
4.0;"kellyro01";0.33338812615955477;0.4444;0.2675;0.177;0.6615
2.0;"kendaja01";0.3798225080385852;0.4729;0.3271;0.1458;0.7086
3.0;"kennead01";0.3367956262425447;0.4494;0.3122;0.1371;0.6959
4.0;"kennete02";0.33613378378378383;0.4858;0.2954;0.1904;0.6145
8.0;"kentje01";0.4258840348330915;0.5963;0.3339;0.2624;0.5867
7.0;"kingje01";0.35578383233532934;0.4975;0.2707;0.2267;0.5625
2.0;"kirbywa01";0.3007986055776892;0.3712;0.2686;0.1026;0.7561
1.0;"kittlro01";0.3444197508896797;0.5038;0.2538;0.25;0.5682
9.0;"kleskry01";0.38620507131537246;0.539;0.2862;0.2528;0.5455
5.0;"knoblch01";0.41217769784172653;0.5173;0.3408;0.1765;0.6853
3.0;"koskico01";0.35758546874999997;0.4875;0.2758;0.2117;0.5806
1.0;"krukjo01";0.3799673870333989;0.4877;0.3132;0.1745;0.7429
12.0;"lacyle01";0.3530288537549407;0.4641;0.3207;0.1435;0.7303
0.0;"lambmi01";0.30090227703984823;0.3732;0.2779;0.0953;0.7591
6.0;"landrke01";0.3290454545454546;0.4511;0.2807;0.1705;0.6667
7.0;"lankfra01";0.4120731531531532;0.5849;0.2946;0.2903;0.4891
9.0;"lansfca01";0.3492726829268293;0.4549;0.2888;0.1661;0.6875
4.0;"lansimi01";0.3414502407704655;0.472;0.2815;0.1906;0.5839
10.0;"larkiba01";0.41116698717948724;0.5667;0.2979;0.2689;0.5519
1.0;"larkige01";0.32554358974358977;0.3822;0.2673;0.1149;0.7037
5.0;"lawru01";0.30946238532110093;0.3693;0.2834;0.0858;0.7887
3.0;"lawtoma02";0.3690832317073171;0.4776;0.2783;0.1993;0.5935
8.0;"lawva01";0.33251696574225115;0.4119;0.2932;0.1187;0.7423
8.0;"lemasjo01";0.2785085427135679;0.3071;0.2397;0.0674;0.8203
5.0;"lemkema01";0.2912557168784029;0.3408;0.2515;0.0892;0.7742
7.0;"leonaje01";0.3576992895204263;0.4844;0.3016;0.1829;0.6774
8.0;"lewisda01";0.3164034431137725;0.3624;0.2684;0.094;0.7707
5.0;"lewisma01";0.31231260504201686;0.3963;0.2697;0.1266;0.7007
5.0;"liebemi01";0.38084328621908126;0.551;0.3;0.251;0.5752
3.0;"lindjo01";0.2645014869888476;0.3405;0.2607;0.0798;0.7463
0.0;"listapa01";0.3108004709576138;0.3489;0.2902;0.0587;0.8452
3.0;"loducpa01";0.385581640625;0.5435;0.3196;0.2239;0.6395
3.0;"loftoke01";0.39827470817120625;0.5359;0.3486;0.1874;0.6688
1.0;"lombast01";0.2873253968253969;0.3466;0.2274;0.1192;0.6796
1.0;"longte01";0.33612920634920634;0.4521;0.2877;0.1644;0.6667
3.0;"lyonsst01";0.2937878431372549;0.3729;0.2691;0.1038;0.7165
1.0;"maaske01";0.31874770797962654;0.39;0.22;0.17;0.6545
2.0;"mabryjo01";0.3249081455805892;0.4309;0.2965;0.1344;0.7205
2.0;"maciajo01";0.3049133079847909;0.3914;0.2684;0.123;0.7099
5.0;"macksh01";0.37252955882352934;0.4667;0.315;0.1517;0.7196
4.0;"magadda01";0.3743129455909943;0.4568;0.3282;0.1286;0.7297
11.0;"maldoca01";0.35125675675675677;0.4622;0.272;0.1902;0.6316
4.0;"marshmi02";0.3604455035971223;0.5154;0.2934;0.222;0.625
7.0;"martial03";0.3534448979591837;0.5065;0.2773;0.2292;0.5467
2.0;"martica01";0.3439930463576159;0.4339;0.2529;0.1809;0.6154
1.0;"martida01";0.3433743689320388;0.4183;0.2919;0.1264;0.7463
8.0;"martied01";0.45472935483870963;0.6282;0.3562;0.272;0.5549
7.0;"martiti02";0.39163055141579733;0.5774;0.2963;0.2811;0.5625
4.0;"mattido01";0.4010647945205479;0.5731;0.3516;0.2216;0.6387
3.0;"mayde01";0.32030482897384305;0.4215;0.2946;0.1269;0.7299
7.0;"mcbriba01";0.3351367972742759;0.4531;0.3087;0.1444;0.6959
3.0;"mccraqu01";0.31788090225563914;0.4104;0.2915;0.1189;0.7095
1.0;"mcdowod01";0.33034078740157485;0.4266;0.2657;0.1608;0.6776
1.0;"mcewijo01";0.3102940754039497;0.3977;0.2749;0.1228;0.7092
3.0;"mcgeewi01";0.3780255778120184;0.5033;0.3529;0.1503;0.75
6.0;"mcgrifr01";0.3918029556650246;0.5556;0.2863;0.2693;0.5461
12.0;"mcgwima01";0.492647932618683;0.7525;0.2986;0.4538;0.4013
10.0;"mclemma01";0.3381726821192053;0.3791;0.2901;0.089;0.7867
8.0;"mcraebr01";0.3507176838810642;0.462;0.2645;0.1975;0.5753
14.0;"mcraeha01";0.3804425149700599;0.5416;0.3083;0.2333;0.5714
3.0;"mcreyke01";0.3625525396825397;0.5036;0.2875;0.2161;0.6087
2.0;"meachbo01";0.2581450184501845;0.2661;0.2183;0.0478;0.819
3.0;"mearepa01";0.293440072859745;0.3907;0.2669;0.1238;0.7029
2.0;"menecfr01";0.3317081739130434;0.3737;0.242;0.1316;0.6842
5.0;"merceor01";0.3508972014925373;0.4682;0.2998;0.1684;0.6712
3.0;"mientdo01";0.36168370967741936;0.4641;0.3057;0.1584;0.6687
3.0;"millake01";0.3885860040567952;0.5568;0.314;0.2428;0.5461
2.0;"milleor01";0.29846761710794295;0.4167;0.2564;0.1603;0.6417
4.0;"millira01";0.34276666666666666;0.4058;0.2629;0.1429;0.7244
3.0;"milneed01";0.32170929824561406;0.3845;0.261;0.1235;0.7099
2.0;"mitchbo03";0.2874005917159763;0.3128;0.2489;0.0639;0.8319
5.0;"mitchke01";0.41106644736842096;0.6354;0.291;0.3444;0.4494
9.0;"molitpa01";0.4227235514018692;0.5656;0.3527;0.2129;0.622
4.0;"mondera01";0.3769519637462236;0.5406;0.3101;0.2305;0.5969
10.0;"moorech02";0.3137162116040956;0.3686;0.2836;0.0851;0.7667
5.0;"moranmi01";0.32823462246777163;0.417;0.2834;0.1336;0.6643
9.0;"morelke01";0.3258037891268534;0.4654;0.2664;0.1989;0.62
8.0;"morriha02";0.36156027397260265;0.4792;0.3125;0.1667;0.6848
9.0;"morriji01";0.3428290816326531;0.4823;0.2737;0.2086;0.5782
0.0;"morriwa02";0.34108188153310104;0.4266;0.2877;0.1389;0.7415
3.0;"mosebll01";0.3707572864321608;0.4991;0.3154;0.1837;0.6706
3.0;"motleda01";0.32301356238698015;0.4406;0.2835;0.1571;0.6892
8.0;"mumphje01";0.34726121673003796;0.4486;0.2998;0.1488;0.6993
11.0;"murphda05";0.41151460843373494;0.5795;0.2951;0.2845;0.5689
6.0;"murphdw01";0.35094828660436134;0.4723;0.2558;0.2165;0.6294
5.0;"murraed02";0.39052709359605914;0.5491;0.3164;0.2327;0.6379
6.0;"nevinph01";0.40922058346839546;0.5879;0.3059;0.2821;0.5689
4.0;"newmaal01";0.2901326810176125;0.3027;0.2534;0.0493;0.823
4.0;"nilssda01";0.3931829411764706;0.5254;0.3311;0.1943;0.6533
9.0;"nixonot01";0.30811146881287726;0.3465;0.2939;0.0526;0.8657
5.0;"nixontr01";0.3756375399361022;0.5047;0.2804;0.2243;0.5867
2.0;"nokesma01";0.37539840954274356;0.5358;0.2885;0.2473;0.6391
6.0;"oberkke01";0.328178102189781;0.3852;0.293;0.0922;0.7622
4.0;"obriepe03";0.36524174603174603;0.4682;0.2904;0.1779;0.6938
5.0;"oestero01";0.2979937394247039;0.3843;0.2641;0.1202;0.731
8.0;"offerjo01";0.366271671388102;0.4382;0.3147;0.1236;0.7487
9.0;"oglivbe01";0.38222402496099844;0.5625;0.3041;0.2584;0.6167
6.0;"oleartr01";0.35344146341463417;0.495;0.2802;0.2148;0.5928
4.0;"olerujo01";0.4365687306501548;0.5989;0.363;0.2359;0.6
14.0;"oliveal01";0.37884247391952314;0.5138;0.3306;0.1831;0.6716
3.0;"olivejo01";0.28865520628683694;0.3876;0.2701;0.1175;0.7252
