"playersSeason";"playerID";"WOBA";"SLG";"BA";"ISO";"speedRatio"
11.0;"matheed01";0.3657499243570348;0.4534;0.2633;0.1901;0.625
12.0;"matheed01";0.3298938461538462;0.4124;0.2331;0.1793;0.6325
13.0;"matheed01";0.34575614886731393;0.4689;0.2509;0.2179;0.5985
14.0;"matheed01";0.32748058823529413;0.4204;0.25;0.1704;0.6372
4.0;"mathene01";0.28526301145662847;0.377;0.2391;0.1379;0.6642
1.0;"matthga01";0.3476709243697479;0.4444;0.3;0.1444;0.7284
2.0;"matthga01";0.34899477020602215;0.4421;0.287;0.1551;0.6957
4.0;"matthga01";0.3451963963963964;0.4429;0.2794;0.1635;0.6829
5.0;"matthga01";0.34607475884244376;0.4378;0.2829;0.155;0.7006
6.0;"matthga01";0.35675324675324677;0.462;0.2848;0.1772;0.6815
7.0;"matthga01";0.3671500725689405;0.5024;0.3043;0.1981;0.6563
5.0;"maxvida01";0.2493972920696325;0.2794;0.2269;0.0525;0.8241
6.0;"maxvida01";0.27755603960396036;0.2985;0.2527;0.0458;0.8793
6.0;"maxwech01";0.40731870748299326;0.534;0.326;0.208;0.7239
7.0;"maxwech01";0.3669302284710018;0.4817;0.2764;0.2053;0.6324
9.0;"maxwech01";0.3557146179401994;0.4614;0.251;0.2104;0.6538
10.0;"maxwech01";0.32845313653136526;0.4398;0.2365;0.2033;0.6053
4.0;"maybejo01";0.3805982578397213;0.507;0.2982;0.2087;0.6533
5.0;"maybejo01";0.3828760064412238;0.4784;0.2784;0.2;0.662
7.0;"maybejo01";0.4023750750750751;0.5469;0.2906;0.2563;0.5466
8.0;"maybejo01";0.2902243045387994;0.3418;0.2323;0.1094;0.7319
9.0;"maybejo01";0.3185438985736926;0.4015;0.2302;0.1713;0.632
10.0;"maybejo01";0.3239529109589041;0.4155;0.2505;0.165;0.6977
11.0;"maybejo01";0.35764953095684804;0.4612;0.2737;0.1875;0.6535
2.0;"mayca01";0.3390107255520504;0.4144;0.2847;0.1297;0.7215
3.0;"mayca01";0.33944735915492963;0.406;0.294;0.112;0.7619
4.0;"mayca01";0.36151846921797004;0.4379;0.3078;0.13;0.7453
5.0;"mayca01";0.3227430441898527;0.4123;0.2676;0.1447;0.7297
6.0;"mayca01";0.28005158597662766;0.3339;0.2486;0.0853;0.7883
7.0;"mayca01";0.32377140115163144;0.3744;0.2709;0.1035;0.7642
4.0;"mayda01";0.3310126126126126;0.4251;0.2774;0.1477;0.7194
5.0;"mayda01";0.27923345588235293;0.34;0.238;0.102;0.7395
6.0;"mayda01";0.3523074515648286;0.4728;0.3029;0.1699;0.7249
7.0;"mayda01";0.2595534653465347;0.3249;0.2264;0.0985;0.7593
5.0;"mayele01";0.3357698717948718;0.4473;0.3044;0.1429;0.6704
3.0;"mayle01";0.33806994906621396;0.4687;0.2898;0.1789;0.6605
4.0;"mayle01";0.35900030441400305;0.5288;0.2784;0.2504;0.568
5.0;"mayle01";0.32749285714285714;0.4843;0.2529;0.2314;0.5425
6.0;"mayle01";0.3679928333333333;0.5316;0.2785;0.2532;0.6169
7.0;"mayle01";0.3500363779527559;0.4899;0.2838;0.2061;0.631
8.0;"mayle01";0.32832137931034483;0.4789;0.2697;0.2092;0.6259
9.0;"mayle01";0.31183066439523;0.4442;0.268;0.1763;0.6644
10.0;"mayle01";0.3091339805825243;0.4241;0.2621;0.1621;0.6645
11.0;"mayle01";0.32093141361256544;0.4472;0.2585;0.1887;0.6642
12.0;"mayle01";0.30854991974317814;0.4256;0.253;0.1726;0.6959
13.0;"mayle01";0.2994813675213675;0.4137;0.2464;0.1673;0.6934
14.0;"mayle01";0.3029350515463917;0.4123;0.2544;0.1579;0.7069
0.0;"mayswi01";0.3569984703632888;0.472;0.2737;0.1983;0.6299
3.0;"mayswi01";0.4487989062500001;0.6673;0.3451;0.3221;0.5538
4.0;"mayswi01";0.4388718417047184;0.6586;0.319;0.3397;0.5568
5.0;"mayswi01";0.38355190476190476;0.5571;0.2958;0.2612;0.5848
6.0;"mayswi01";0.4275705972434915;0.6256;0.3333;0.2923;0.5846
7.0;"mayswi01";0.4190806835066864;0.5833;0.3467;0.2367;0.649
8.0;"mayswi01";0.39919765258215967;0.5826;0.313;0.2696;0.5444
9.0;"mayswi01";0.39050896656534956;0.5546;0.3193;0.2353;0.6316
10.0;"mayswi01";0.40625341614906835;0.5839;0.3077;0.2762;0.5739
11.0;"mayswi01";0.415301582733813;0.6151;0.3043;0.3108;0.5238
12.0;"mayswi01";0.4030498498498498;0.5822;0.3138;0.2685;0.5882
13.0;"mayswi01";0.41284807987711214;0.6073;0.2958;0.3114;0.5497
14.0;"mayswi01";0.43364048387096776;0.6452;0.3172;0.328;0.5706
15.0;"mayswi01";0.3858555915721231;0.5562;0.288;0.2681;0.5597
16.0;"mayswi01";0.3343368224299066;0.4527;0.2634;0.1893;0.6406
17.0;"mayswi01";0.3657897526501767;0.488;0.2892;0.1988;0.6667
19.0;"mayswi01";0.3855142095914742;0.5063;0.2908;0.2155;0.6763
1.0;"mazerbi01";0.30908054054054057;0.4068;0.2833;0.1236;0.7181
2.0;"mazerbi01";0.3176931092436975;0.4392;0.2751;0.164;0.6859
3.0;"mazerbi01";0.2702652091254753;0.3387;0.2414;0.0974;0.7647
4.0;"mazerbi01";0.29809807692307694;0.3922;0.2732;0.119;0.7483
5.0;"mazerbi01";0.2862368782161235;0.3799;0.2652;0.1147;0.7568
6.0;"mazerbi01";0.305252754590985;0.4178;0.271;0.1469;0.6968
7.0;"mazerbi01";0.26894529307282417;0.3427;0.2453;0.0974;0.7481
8.0;"mazerbi01";0.28668089887640447;0.381;0.2679;0.1131;0.7516
9.0;"mazerbi01";0.2731210424710425;0.3462;0.2713;0.0749;0.8209
10.0;"mazerbi01";0.2933901386748845;0.3977;0.2625;0.1353;0.7239
11.0;"mazerbi01";0.27472938530734636;0.3521;0.2613;0.0908;0.7784
12.0;"mazerbi01";0.2647014814814815;0.3123;0.251;0.0613;0.8189
1.0;"mazzile01";0.299175;0.3389;0.2495;0.0894;0.7537
2.0;"mazzile01";0.336102782324059;0.4317;0.2731;0.1587;0.6689
3.0;"mazzile01";0.36436686046511624;0.4489;0.3032;0.1457;0.7072
2.0;"mcauldi01";0.3268283582089552;0.4034;0.2633;0.1401;0.7016
3.0;"mcauldi01";0.3148157232704402;0.3838;0.2623;0.1215;0.7517
4.0;"mcauldi01";0.3279743670886076;0.4273;0.2406;0.1867;0.6343
7.0;"mcauldi01";0.34148819133034386;0.4111;0.2388;0.1724;0.6617
8.0;"mcauldi01";0.3251562403697996;0.4105;0.2491;0.1614;0.6479
10.0;"mcauldi01";0.31389999999999996;0.3453;0.234;0.1113;0.7258
11.0;"mcauldi01";0.2920293233082707;0.3795;0.2075;0.1719;0.596
1.0;"mcbriba01";0.3304924713584288;0.3936;0.3095;0.0841;0.8266
5.0;"mcbriba01";0.3038811881188119;0.3919;0.2691;0.1229;0.7323
6.0;"mcbriba01";0.31849381933438986;0.4107;0.2801;0.1306;0.7546
5.0;"mccarti01";0.3123391919191919;0.4;0.2882;0.1118;0.7687
7.0;"mccarti01";0.31294947916666666;0.4236;0.2744;0.1492;0.7047
8.0;"mccarti01";0.3415369439071567;0.4522;0.2951;0.1571;0.6906
10.0;"mccarti01";0.29336891651865005;0.365;0.2602;0.1049;0.7239
12.0;"mccarti01";0.3124349514563107;0.3924;0.2785;0.1139;0.75
4.0;"mccovwi01";0.3878436392914654;0.5656;0.2801;0.2855;0.5696
6.0;"mccovwi01";0.3927178797468354;0.5389;0.2759;0.263;0.5973
7.0;"mccovwi01";0.4075235294117647;0.5857;0.2948;0.2908;0.5405
8.0;"mccovwi01";0.38088403846153845;0.5351;0.2763;0.2588;0.5873
9.0;"mccovwi01";0.38394489795918363;0.5449;0.2925;0.2524;0.634
10.0;"mccovwi01";0.444639446366782;0.6558;0.3198;0.336;0.535
11.0;"mccovwi01";0.42502993311036785;0.6121;0.2889;0.3232;0.4406
18.0;"mccovwi01";0.36309605263157896;0.5;0.2803;0.2197;0.6343
4.0;"mccrato01";0.281229568788501;0.362;0.2362;0.1258;0.7009
5.0;"mccrato01";0.28299142300194924;0.3753;0.2348;0.1405;0.6696
1.0;"mcdougi01";0.31278344155844157;0.3694;0.2631;0.1063;0.7808
2.0;"mcdougi01";0.33901600660066006;0.4159;0.2847;0.1312;0.7143
4.0;"mcdougi01";0.3369818181818181;0.4071;0.2852;0.122;0.7961
6.0;"mcdougi01";0.3472425496688742;0.4416;0.2894;0.1521;0.6987
7.0;"mcdougi01";0.3093454385964913;0.3757;0.2505;0.1252;0.7302
3.0;"mckayda01";0.2643790476190476;0.3512;0.2381;0.1131;0.7083
1.0;"mcmilro01";0.2857656462585034;0.35;0.2444;0.1056;0.6894
2.0;"mcmilro01";0.2635532445923461;0.3016;0.2334;0.0682;0.8154
3.0;"mcmilro01";0.27539489164086683;0.3129;0.25;0.0629;0.8163
4.0;"mcmilro01";0.30675714285714284;0.3277;0.2681;0.0596;0.8095
5.0;"mcmilro01";0.31290592459605027;0.3445;0.263;0.0814;0.7937
6.0;"mcmilro01";0.31751165048543695;0.3571;0.2723;0.0848;0.7459
10.0;"mcmilro01";0.2686653913043478;0.2931;0.2198;0.0733;0.7928
11.0;"mcmilro01";0.3080267289719626;0.3504;0.2457;0.1047;0.7826
14.0;"mcmilro01";0.2506892280071813;0.2917;0.2424;0.0492;0.8281
3.0;"mcmulke01";0.31800627062706266;0.4144;0.2631;0.1514;0.7123
4.0;"mcmulke01";0.2813785340314136;0.3588;0.2328;0.126;0.7049
5.0;"mcmulke01";0.29323034257748776;0.3766;0.2451;0.1314;0.7101
6.0;"mcmulke01";0.31091159420289854;0.3824;0.2478;0.1346;0.7609
7.0;"mcmulke01";0.33264015748031495;0.4253;0.2722;0.153;0.6993
9.0;"mcmulke01";0.3028489891135303;0.3946;0.2496;0.145;0.7162
10.0;"mcmulke01";0.30858615384615384;0.3686;0.2691;0.0996;0.7795
6.0;"mcraeha01";0.3603030201342282;0.475;0.3098;0.1651;0.6707
7.0;"mcraeha01";0.3380951310861423;0.4417;0.3063;0.1354;0.6667
8.0;"mcraeha01";0.36996566666666664;0.4611;0.3321;0.129;0.7314
9.0;"mcraeha01";0.3683680224403927;0.5148;0.298;0.2168;0.5497
10.0;"mcraeha01";0.3192918248175182;0.4286;0.2729;0.1557;0.6471
7.0;"mejiaro01";0.3339326732673268;0.4452;0.2862;0.159;0.7593
4.0;"melesa01";0.30191979695431476;0.3907;0.2742;0.1165;0.6863
6.0;"melesa01";0.3410623376623376;0.4366;0.2744;0.1622;0.6515
1.0;"meltobi01";0.32319415584415584;0.4335;0.2554;0.1781;0.6408
2.0;"meltobi01";0.3549172354948806;0.4883;0.2626;0.2257;0.637
3.0;"meltobi01";0.3610061788617886;0.4917;0.2689;0.2228;0.637
5.0;"meltobi01";0.3442747235387046;0.4393;0.2768;0.1625;0.6774
6.0;"meltobi01";0.3173446619217082;0.404;0.2424;0.1616;0.6833
7.0;"meltobi01";0.31534096185737975;0.3594;0.2402;0.1191;0.748
1.0;"menkede01";0.2741677304964539;0.3436;0.2336;0.11;0.7438
2.0;"menkede01";0.3549140105078809;0.4792;0.2832;0.196;0.6224
4.0;"menkede01";0.3300433962264151;0.4119;0.2511;0.1608;0.6579
6.0;"menkede01";0.29831792763157894;0.3469;0.2491;0.0978;0.7407
7.0;"menkede01";0.32711206896551726;0.387;0.2694;0.1175;0.7315
8.0;"menkede01";0.35724012345679007;0.4413;0.3043;0.137;0.7368
9.0;"menkede01";0.28420743494423795;0.32;0.2463;0.0737;0.7436
10.0;"menkede01";0.2936393410852713;0.3445;0.2327;0.1119;0.7115
1.0;"metzgro01";0.2616108552631579;0.2989;0.2349;0.0641;0.8106
2.0;"metzgro01";0.2482371631205674;0.259;0.2215;0.0374;0.8803
3.0;"metzgro01";0.27499376;0.3224;0.25;0.0724;0.8207
4.0;"metzgro01";0.27034991816693943;0.3199;0.2535;0.0664;0.8069
5.0;"metzgro01";0.25282;0.2956;0.2267;0.0689;0.8235
6.0;"metzgro01";0.24304819047619047;0.2703;0.21;0.0603;0.7921
1.0;"meyerda01";0.2664294;0.3362;0.2362;0.1;0.7477
3.0;"meyerda01";0.324064126984127;0.4416;0.2732;0.1684;0.6855
5.0;"meyerda01";0.3249514440433213;0.459;0.2781;0.181;0.6712
8.0;"michaca01";0.3041279707495429;0.3402;0.2577;0.0825;0.776
5.0;"michage01";0.25361332007952286;0.2763;0.2237;0.0526;0.8235
9.0;"miksied01";0.2788685761047463;0.3432;0.2513;0.0919;0.7862
11.0;"miksied01";0.2662904109589041;0.3285;0.2349;0.0936;0.7788
2.0;"millafe01";0.2847326599326599;0.3404;0.2895;0.0509;0.8485
3.0;"millafe01";0.28427066473988444;0.3451;0.2669;0.0782;0.8046
4.0;"millafe01";0.3184270998415214;0.3797;0.3102;0.0695;0.8251
5.0;"millafe01";0.2985316045380875;0.3622;0.2894;0.0728;0.8204
6.0;"millafe01";0.2641633079847909;0.3133;0.257;0.0562;0.8203
7.0;"millafe01";0.29902994100294983;0.3527;0.29;0.0627;0.8378
8.0;"millafe01";0.2781279069767441;0.3108;0.2683;0.0425;0.8705
9.0;"millafe01";0.2945410220994475;0.3476;0.2825;0.0651;0.7906
10.0;"millafe01";0.29816059027777775;0.3427;0.2825;0.0603;0.8133
7.0;"milleri01";0.299553171641791;0.3389;0.2632;0.0758;0.76
2.0;"milnejo01";0.3279107212475633;0.4324;0.2395;0.1929;0.6481
3.0;"milnejo01";0.3206294532627866;0.4083;0.2525;0.1558;0.6953
7.0;"minchdo01";0.3630440217391305;0.4867;0.2731;0.2136;0.6165
10.0;"minchdo01";0.3310864864864865;0.46;0.2462;0.2138;0.6053
2.0;"minosmi01";0.3949537437603993;0.4981;0.3236;0.1744;0.6647
3.0;"minosmi01";0.35051590214067274;0.4236;0.2812;0.1424;0.7125
4.0;"minosmi01";0.38269459041731063;0.4658;0.3129;0.1529;0.7299
5.0;"minosmi01";0.4026650224215247;0.5352;0.3204;0.2148;0.6374
6.0;"minosmi01";0.353219536423841;0.4236;0.2882;0.1354;0.7114
7.0;"minosmi01";0.4053834094368341;0.5248;0.3156;0.2092;0.6453
8.0;"minosmi01";0.371002380952381;0.4542;0.3099;0.1444;0.6989
9.0;"minosmi01";0.37392607313195547;0.4838;0.3022;0.1817;0.6964
10.0;"minosmi01";0.3645080996884735;0.4684;0.3018;0.1667;0.6919
11.0;"minosmi01";0.36516018099547515;0.4805;0.3113;0.1692;0.6957
12.0;"minosmi01";0.3417864139020537;0.4204;0.2796;0.1407;0.702
4.0;"miranwi01";0.27505519848771265;0.3101;0.2546;0.0554;0.8468
5.0;"miranwi01";0.252739801980198;0.282;0.2169;0.0651;0.78
5.0;"mitchda01";0.34073776595744687;0.4235;0.2902;0.1333;0.7365
6.0;"mitchda01";0.3503326241134752;0.4149;0.3229;0.092;0.7939
7.0;"mitchda01";0.34516162361623615;0.446;0.3;0.146;0.7133
0.0;"molitpa01";0.28724058500914074;0.3724;0.2726;0.0998;0.7465
1.0;"molitpa01";0.35816829652996846;0.4692;0.3219;0.1473;0.7234
2.0;"mondari01";0.33482382671480143;0.4025;0.2739;0.1286;0.7045
7.0;"mondari01";0.3614858034321373;0.4693;0.2671;0.2022;0.6284
8.0;"mondari01";0.3621200988467875;0.4665;0.2937;0.1729;0.7089
9.0;"mondari01";0.34841648936170205;0.446;0.2668;0.1792;0.6183
10.0;"mondari01";0.36095093062605754;0.5075;0.2715;0.236;0.6069
1.0;"moneydo01";0.2691060975609756;0.3267;0.2289;0.0978;0.7087
2.0;"moneydo01";0.3487379518072289;0.4631;0.2953;0.1678;0.6742
4.0;"moneydo01";0.26891453287197226;0.3433;0.222;0.1213;0.7227
5.0;"moneydo01";0.32375823817292004;0.4011;0.2842;0.1169;0.7405
6.0;"moneydo01";0.3268994236311239;0.4149;0.283;0.132;0.7191
9.0;"moneydo01";0.3501564263322884;0.4702;0.2789;0.1912;0.6478
10.0;"moneydo01";0.3450716783216784;0.4402;0.2934;0.1467;0.6974
5.0;"montawi01";0.3320564371257485;0.4708;0.2554;0.2154;0.5882
6.0;"montawi01";0.3018552495697074;0.4049;0.2467;0.1582;0.5802
7.0;"montawi01";0.30084958402662226;0.3696;0.2627;0.1069;0.7793
8.0;"montawi01";0.3184641207815275;0.4099;0.3036;0.1063;0.7438
9.0;"montawi01";0.3276383802816901;0.4093;0.305;0.1042;0.7722
11.0;"montawi01";0.33334732297063907;0.4577;0.2868;0.171;0.6667
12.0;"montawi01";0.29668515151515157;0.3924;0.2562;0.1363;0.6859
0.0;"moonwa01";0.3489326330532213;0.4346;0.3039;0.1307;0.7409
1.0;"moonwa01";0.3466334375;0.4587;0.2951;0.1636;0.7086
2.0;"moonwa01";0.3692771986970684;0.4685;0.2981;0.1704;0.6957
3.0;"moonwa01";0.3652348432055749;0.5078;0.2946;0.2132;0.625
5.0;"moonwa01";0.3825949044585987;0.4954;0.302;0.1934;0.6585
6.0;"moonwa01";0.3593137291280148;0.452;0.2985;0.1535;0.7143
7.0;"moonwa01";0.40087682481751824;0.5054;0.3283;0.1771;0.7039
5.0;"moralje01";0.3237570205479452;0.4232;0.2734;0.1498;0.7055
6.0;"moralje01";0.2992206299212598;0.3685;0.2699;0.0986;0.7885
7.0;"moralje01";0.30864121739130435;0.3948;0.2737;0.121;0.7755
8.0;"moralje01";0.3362591760299625;0.4469;0.2898;0.1571;0.6479
9.0;"moralje01";0.27180020161290325;0.3414;0.2385;0.1028;0.7156
4.0;"moranbi02";0.31541631205673765;0.4067;0.2822;0.1244;0.7581
5.0;"moranbi02";0.2938253144654088;0.3752;0.2747;0.1005;0.75
2.0;"morenom01";0.28004147727272727;0.3577;0.2398;0.1179;0.7034
3.0;"morenom01";0.28975416666666665;0.3029;0.235;0.068;0.8017
4.0;"morenom01";0.30816051212938;0.3813;0.282;0.0993;0.7908
4.0;"morgabo01";0.3372164461247637;0.4176;0.2615;0.156;0.6555
5.0;"morgabo01";0.3008837209302325;0.3437;0.2319;0.1118;0.7143
2.0;"morgajo02";0.34677301136363636;0.4176;0.2712;0.1464;0.7055
4.0;"morgajo02";0.3421493031358885;0.4109;0.2753;0.1356;0.6765
6.0;"morgajo02";0.32967457627118646;0.372;0.2355;0.1364;0.6984
7.0;"morgajo02";0.34233661538461535;0.396;0.2682;0.1277;0.6939
8.0;"morgajo02";0.3288134416543575;0.4065;0.2556;0.1509;0.6577
9.0;"morgajo02";0.37541316568047345;0.4348;0.2917;0.1431;0.7329
10.0;"morgajo02";0.38593424855491326;0.4931;0.2899;0.2031;0.6228
11.0;"morgajo02";0.3938735759493671;0.4941;0.293;0.2012;0.6267
12.0;"morgajo02";0.4203847484276729;0.508;0.3273;0.1807;0.6933
13.0;"morgajo02";0.4255736040609137;0.5763;0.3199;0.2564;0.5894
14.0;"morgajo02";0.3889099533437014;0.4779;0.2879;0.19;0.6733
2.0;"morynwa01";0.3519875213675214;0.4783;0.2854;0.1928;0.649
3.0;"morynwa01";0.33889027552674234;0.4472;0.2887;0.1585;0.6829
4.0;"morynwa01";0.35719134948096887;0.4941;0.2637;0.2305;0.563
3.0;"muelldo01";0.31935991820040893;0.4307;0.2772;0.1535;0.7462
4.0;"muelldo01";0.32838902439024387;0.4211;0.2807;0.1404;0.7422
5.0;"muelldo01";0.3350304;0.4042;0.3333;0.0708;0.875
6.0;"muelldo01";0.3439700460829493;0.4443;0.3425;0.1018;0.7783
7.0;"muelldo01";0.3086239682539682;0.3934;0.3058;0.0876;0.8216
8.0;"muelldo01";0.27014510638297873;0.3333;0.2693;0.064;0.8525
9.0;"muelldo01";0.26041060606060606;0.3178;0.2578;0.06;0.8793
3.0;"mumphje01";0.32000792079207924;0.3866;0.2873;0.0994;0.7594
1.0;"munsoth01";0.34576213592233007;0.415;0.3024;0.1126;0.7445
2.0;"munsoth01";0.3109697265625;0.3681;0.2506;0.1175;0.7434
3.0;"munsoth01";0.3093738351254481;0.364;0.2798;0.0841;0.8182
4.0;"munsoth01";0.36056374781085815;0.4875;0.3006;0.1869;0.6603
5.0;"munsoth01";0.29471308243727595;0.381;0.2611;0.1199;0.7481
6.0;"munsoth01";0.34009292307692307;0.4288;0.3183;0.1106;0.7947
7.0;"munsoth01";0.32726550151975686;0.4318;0.3019;0.1299;0.7581
8.0;"munsoth01";0.3452488888888889;0.4622;0.3076;0.1546;0.7213
9.0;"munsoth01";0.3021877086494689;0.3728;0.2966;0.0762;0.8142
4.0;"murcebo01";0.3303098228663446;0.4539;0.2589;0.195;0.6301
5.0;"murcebo01";0.3327187779433681;0.42;0.2513;0.1687;0.6644
6.0;"murcebo01";0.4096565573770492;0.5425;0.3308;0.2117;0.68
7.0;"murcebo01";0.3774806800618238;0.5368;0.2923;0.2444;0.5906
8.0;"murcebo01";0.3508376876876877;0.4643;0.3036;0.1607;0.7166
9.0;"murcebo01";0.30330059970014994;0.3779;0.2739;0.104;0.7651
10.0;"murcebo01";0.35631823999999995;0.4316;0.2985;0.1331;0.7197
11.0;"murcebo01";0.34304397394136804;0.4334;0.2589;0.1745;0.6739
12.0;"murcebo01";0.3441179810725552;0.4549;0.2653;0.1895;0.6735
13.0;"murcebo01";0.3328336842105263;0.4028;0.2806;0.1222;0.7357
2.0;"murphda05";0.2930093587521664;0.3943;0.2264;0.1679;0.6667
0.0;"murraed02";0.3401013636363637;0.4697;0.2831;0.1866;0.6647
1.0;"murraed02";0.35379794721407626;0.4803;0.2852;0.1951;0.6437
2.0;"murraed02";0.3586706056129985;0.4752;0.2954;0.1799;0.6816
10.0;"musiast01";0.45067503692762184;0.6142;0.3547;0.2595;0.639
11.0;"musiast01";0.4139633136094675;0.5381;0.3356;0.2024;0.6443
12.0;"musiast01";0.43791446991404015;0.6088;0.3373;0.2715;0.54
13.0;"musiast01";0.43394056737588654;0.6074;0.3299;0.2775;0.5641
14.0;"musiast01";0.4057637795275591;0.5658;0.3185;0.2473;0.6201
15.0;"musiast01";0.3794688253012048;0.5219;0.3098;0.2121;0.6413
16.0;"musiast01";0.4232715563506262;0.6116;0.3506;0.261;0.6023
17.0;"musiast01";0.3902476099426386;0.5275;0.3369;0.1907;0.6604
1.0;"nealch01";0.3376796477495108;0.4107;0.2701;0.1406;0.7355
2.0;"nealch01";0.33771885397412205;0.4376;0.2537;0.1839;0.6917
3.0;"nealch01";0.34226888217522655;0.4643;0.2873;0.1769;0.661
4.0;"nealch01";0.29652975517890773;0.3627;0.2558;0.1069;0.7295
6.0;"nealch01";0.31354727592267134;0.3878;0.2598;0.128;0.7424
4.0;"nelsoda01";0.2756154929577465;0.2826;0.2265;0.0561;0.8142
5.0;"nelsoda01";0.3033629508196721;0.3785;0.2865;0.092;0.7879
6.0;"nelsoda01";0.25879475728155343;0.2869;0.2363;0.0506;0.8482
3.0;"nettlgr01";0.3268449206349206;0.4044;0.235;0.1694;0.6899
4.0;"nettlgr01";0.3398679355783309;0.4348;0.2609;0.1739;0.6987
5.0;"nettlgr01";0.3105386363636363;0.395;0.2531;0.1418;0.6809
6.0;"nettlgr01";0.3171564263322884;0.3859;0.2337;0.1522;0.6899
7.0;"nettlgr01";0.3071909379968204;0.4028;0.2456;0.1572;0.6835
8.0;"nettlgr01";0.3213822429906542;0.4303;0.2668;0.1635;0.6839
9.0;"nettlgr01";0.33974984567901234;0.4751;0.2539;0.2213;0.5743
10.0;"nettlgr01";0.3506986280487805;0.4958;0.2547;0.2411;0.5733
11.0;"nettlgr01";0.3426935877862596;0.46;0.276;0.184;0.679
12.0;"nettlgr01";0.3133341924398626;0.4012;0.2534;0.1478;0.7273
3.0;"newmaje01";0.28439908759124083;0.3992;0.2306;0.1686;0.6555
3.0;"nichoda01";0.3214655769230769;0.4187;0.2294;0.1893;0.6408
1.0;"niemabo01";0.34963085714285713;0.4561;0.2887;0.1674;0.6957
2.0;"niemabo01";0.3465490265486726;0.4528;0.2815;0.1713;0.6364
1.0;"norenir01";0.3259291071428571;0.4106;0.279;0.1316;0.6761
2.0;"northbi01";0.3252952380952381;0.3484;0.2852;0.0632;0.8734
3.0;"northbi01";0.3058446601941748;0.337;0.2597;0.0773;0.7943
4.0;"northbi01";0.3167922697368421;0.3302;0.2729;0.0573;0.8392
5.0;"northbi01";0.3083123123123123;0.3373;0.2763;0.061;0.8344
8.0;"northbi01";0.32877468581687613;0.3413;0.2587;0.0826;0.7983
3.0;"northji01";0.3124809701492537;0.3919;0.2707;0.1212;0.7463
4.0;"northji01";0.3275510236220473;0.4466;0.2638;0.1828;0.6275
5.0;"northji01";0.3680218333333334;0.5083;0.2947;0.2136;0.6188
6.0;"northji01";0.3423716549295775;0.4583;0.2619;0.1964;0.6364
7.0;"northji01";0.3379916504854369;0.4423;0.2702;0.1721;0.6371
3.0;"oconnda02";0.33339537750385206;0.4014;0.2942;0.1071;0.763
4.0;"oconnda02";0.2970680341880342;0.3567;0.2791;0.0776;0.7748
5.0;"oconnda02";0.25852669404517453;0.3157;0.2252;0.0905;0.7549
6.0;"oconnda02";0.299042439862543;0.3213;0.239;0.0823;0.7647
11.0;"oconnda02";0.30915624999999997;0.3306;0.2596;0.071;0.75
6.0;"oglivbe01";0.33570323886639675;0.4644;0.2622;0.2022;0.6017
7.0;"oglivbe01";0.363338326848249;0.4968;0.3028;0.194;0.6408
8.0;"oglivbe01";0.3602625899280576;0.5253;0.2821;0.2432;0.5655
2.0;"olivato01";0.38276845827439887;0.5565;0.3229;0.2336;0.6129
3.0;"olivato01";0.36248025276461293;0.4913;0.3212;0.1701;0.6703
4.0;"olivato01";0.35845142857142864;0.5016;0.3071;0.1945;0.6649
5.0;"olivato01";0.3387747508305648;0.4632;0.289;0.1741;0.646
6.0;"olivato01";0.3464665362035225;0.4766;0.2894;0.1872;0.6544
7.0;"olivato01";0.3557830383480826;0.4961;0.3093;0.1868;0.6599
8.0;"olivato01";0.3674139183055976;0.5143;0.3248;0.1895;0.6765
9.0;"olivato01";0.3820568627450981;0.5462;0.3368;0.2094;0.6646
11.0;"olivato01";0.3211081967213114;0.4098;0.2907;0.1191;0.7831
12.0;"olivato01";0.31156465696465696;0.4139;0.2854;0.1285;0.7634
13.0;"olivato01";0.30942;0.378;0.2703;0.1077;0.813
1.0;"oliveal01";0.3281186475409836;0.4449;0.2851;0.1598;0.7121
2.0;"oliveal01";0.3124145242070117;0.4138;0.2704;0.1434;0.6644
3.0;"oliveal01";0.3210230228471002;0.4461;0.2817;0.1645;0.651
4.0;"oliveal01";0.33693855024711694;0.4372;0.3115;0.1257;0.7557
5.0;"oliveal01";0.32822902757619743;0.4633;0.292;0.1713;0.6597
6.0;"oliveal01";0.35307860394537177;0.4749;0.3209;0.154;0.6919
7.0;"oliveal01";0.3198505279034691;0.4538;0.2803;0.1736;0.6307
9.0;"oliveal01";0.3502895253682488;0.4806;0.3081;0.1725;0.6914
10.0;"oliveal01";0.3540900178253119;0.4895;0.3238;0.1657;0.6824
11.0;"oliveal01";0.35195236294896026;0.4695;0.3232;0.1463;0.7233
5.0;"olivebo01";0.32383445121951215;0.451;0.2598;0.1912;0.6415
7.0;"olivebo01";0.31282276119402985;0.4361;0.2692;0.167;0.6861
8.0;"olivebo01";0.3069471502590673;0.4118;0.2647;0.1471;0.7014
4.0;"ontivst01";0.35238920634920634;0.4231;0.2985;0.1245;0.7239
6.0;"ontivst01";0.3173037800687285;0.3699;0.2852;0.0848;0.7703
2.0;"ortajo01";0.34585306479859895;0.44;0.3162;0.1238;0.741
3.0;"ortajo01";0.34608730964467;0.4502;0.3044;0.1458;0.7152
4.0;"ortajo01";0.31051372262773724;0.4104;0.2736;0.1368;0.7069
5.0;"ortajo01";0.3213128246753247;0.4167;0.2819;0.1348;0.7107
